10355 64
1053.98999023 3178.62988281 115.73300171
1054.04003906 3178.02001953 116.19999695
1053.81005859 3178.44995117 116.67099762
1053.81005859 3178.42993164 116.67099762
1053.81005859 3178.40991211 116.71700287
1054.06994629 3178.00000000 116.12999725
1053.85998535 3178.63989258 116.14700317
1054.02001953 3178.03002930 116.27700043
1054.02001953 3178.02001953 116.30799866
1054.01000977 3178.05004883 116.30799866
1053.97998047 3178.63989258 115.76999664
1054.03002930 3178.02001953 116.27799988
1053.97998047 3178.62988281 115.77100372
1053.81994629 3178.40991211 116.69999695
1053.81994629 3178.41992188 116.67199707
1053.94995117 3178.65991211 116.13800049
1054.11999512 3178.63989258 115.92800140
1054.05004883 3178.18994141 116.29499817
1054.26000977 3178.56005859 115.68499756
1054.04003906 3178.32006836 116.72699738
1054.13000488 3178.29003906 116.24199677
1054.06005859 3178.63989258 116.13200378
1054.04003906 3178.61010742 116.23500061
1054.04003906 3178.60009766 116.23600006
1054.06994629 3178.63989258 116.10700226
1054.88000488 3176.96997070 116.72000122
1055.27001953 3176.67993164 116.51399994
1054.80004883 3177.35009766 115.88600159
1054.17004395 3178.59008789 115.87799835
1054.13000488 3178.30004883 116.24099731
1054.06005859 3178.32006836 116.70300293
1055.33996582 3176.63989258 116.47699738
1054.27001953 3178.53002930 115.68800354
1054.23999023 3178.55004883 115.74199677
1054.14001465 3178.62988281 115.93499756
1054.06005859 3178.32006836 116.73000336
1054.84997559 3177.03002930 116.74800110
1055.34997559 3176.63989258 116.47699738
1054.07995605 3178.60009766 116.17199707
1054.19995117 3178.55004883 115.76499939
1054.19995117 3178.16992188 116.14199829
1054.13000488 3178.61010742 116.00099945
1054.09997559 3178.29003906 116.31099701
1054.11999512 3178.27001953 116.23699951
1054.01000977 3178.34008789 116.69699860
1054.11999512 3178.27001953 116.23799896
1054.19995117 3178.55004883 115.72799683
1054.11999512 3178.26000977 116.23799896
1054.02001953 3178.58007812 116.26699829
1054.02001953 3178.62011719 116.23000336
1054.07995605 3178.63989258 115.98699951
1054.78002930 3177.33007812 115.87699890
1054.18994141 3178.56005859 115.76000214
1055.10998535 3176.77001953 116.63200378
1054.20996094 3178.57006836 115.70200348
1054.26000977 3178.52001953 115.63600159
1054.18005371 3178.56005859 115.80000305
1055.15002441 3176.72998047 116.59600067
1054.05004883 3178.57006836 116.19400024
1054.05004883 3178.56005859 116.19599915
1054.26000977 3178.53002930 115.63800049
1054.03002930 3178.57006836 116.26999664
1054.06005859 3178.55004883 116.19599915
1054.09997559 3178.60009766 116.11399841
1055.17004395 3176.76000977 116.60299683
1054.10998535 3178.14990234 116.15100098
1054.22998047 3178.59008789 115.86000061
1054.19995117 3178.61010742 115.89099884
1054.18005371 3178.62011719 115.94799805
1054.88000488 3177.05004883 116.75399780
1054.11999512 3178.60009766 116.18199921
1054.09997559 3178.32006836 116.70999908
1054.10998535 3178.31005859 116.70999908
1054.30004883 3178.59008789 115.70400238
1054.10998535 3178.30004883 116.70999908
1054.11999512 3178.29003906 116.73699951
1054.23999023 3178.58007812 115.86100006
1054.13000488 3178.60009766 116.12300110
1054.14001465 3178.53002930 116.21600342
1054.35998535 3178.50000000 115.63899994
1054.27001953 3178.56005859 115.79199982
1054.15002441 3178.62011719 116.08699799
1054.26000977 3178.56005859 115.83100128
1054.11999512 3178.58007812 116.25399780
1054.26000977 3178.56005859 115.83100128
1054.15002441 3178.52001953 116.21800232
1053.77001953 3178.66992188 116.25299835
1054.09997559 3178.58007812 116.24900055
1054.85998535 3177.06005859 116.75199890
1055.21997070 3176.72998047 116.57299805
1054.32995605 3178.51000977 115.62500000
1054.25000000 3178.57006836 115.71900177
1054.06994629 3178.33007812 116.70400238
1054.08996582 3178.62988281 116.13999939
1054.26000977 3178.55004883 115.72200012
1054.81005859 3177.37988281 115.89399719
1055.28002930 3176.69995117 116.51899719
1054.81005859 3177.37011719 115.89499664
1054.26000977 3178.55004883 115.74900055
1054.27001953 3178.54003906 115.72399902
1054.28002930 3178.54003906 115.69499969
1054.18005371 3178.62011719 115.91799927
1054.27001953 3178.56005859 115.72399902
1054.80004883 3177.38989258 115.89499664
1054.09997559 3178.62011719 116.14199829
1055.23999023 3176.72998047 116.57499695
1055.27001953 3176.70996094 116.55000305
1054.26000977 3178.54003906 115.75099945
1054.09997559 3178.59008789 116.17700195
1054.31005859 3178.52001953 115.65899658
1054.10998535 3178.53002930 116.20899963
1054.03002930 3178.58007812 116.19100189
1054.01000977 3178.35009766 116.69699860
1054.23999023 3178.54003906 115.63099670
1054.07995605 3178.62011719 115.84500122
1053.93994141 3178.36010742 116.71499634
1054.15002441 3178.11010742 116.09700012
1054.00000000 3178.65991211 116.04199982
1053.95996094 3178.29003906 116.73400116
1054.16003418 3178.09008789 116.12300110
1053.94995117 3178.59008789 116.29000092
1054.10998535 3178.16992188 116.15499878
1054.05004883 3178.23999023 116.32800293
1054.02001953 3178.64990234 115.96800232
1054.06994629 3178.17993164 116.33000183
1053.93994141 3178.35009766 116.73200226
1054.06005859 3178.20996094 116.32900238
1054.07995605 3178.18994141 116.30100250
1054.06994629 3178.19995117 116.33100128
1054.14001465 3178.58007812 115.74099731
1054.16003418 3178.11010742 116.12699890
1053.98999023 3178.59008789 116.18000031
1053.95996094 3178.35009766 116.73500061
1053.98999023 3178.65991211 116.11199951
1054.00000000 3178.65991211 116.08799744
1054.14001465 3178.60009766 115.67400360
1053.94995117 3178.31005859 116.73300171
1054.15002441 3178.59008789 115.82800293
1054.05004883 3178.62988281 115.87200165
1054.15002441 3178.09008789 116.09400177
1054.15002441 3178.07006836 116.11900330
1054.05004883 3178.62011719 115.87000275
1054.08996582 3178.59008789 115.76999664
1053.95996094 3178.59008789 116.17299652
1053.92004395 3178.39990234 116.68599701
1053.95996094 3178.64990234 116.14099884
1054.08996582 3178.15991211 116.22299957
1053.92004395 3178.38989258 116.68599701
1053.96997070 3178.65991211 116.08100128
1054.14001465 3178.59008789 115.67400360
1054.06994629 3178.15991211 116.32700348
1054.07995605 3178.62011719 115.80500031
1053.93994141 3178.35009766 116.71499634
1053.98999023 3178.66992188 116.03900146
1054.15002441 3178.08007812 116.12100220
1054.06994629 3178.25000000 116.18199921
1053.94995117 3178.30004883 116.73300171
1054.05004883 3178.21997070 116.29699707
1053.94995117 3178.32006836 116.73200226
1054.11999512 3178.18994141 116.15899658
1054.08996582 3178.61010742 115.84999847
1054.03002930 3178.62988281 116.01200104
1054.11999512 3178.23999023 116.23500061
1054.00000000 3178.29003906 116.73899841
1054.11999512 3178.21997070 116.23400116
1053.98999023 3178.34008789 116.72100067
1054.13000488 3178.22998047 116.16400146
1053.97998047 3178.36010742 116.69400024
1054.03002930 3178.63989258 116.09600067
1054.17004395 3178.57006836 115.75199890
1054.07995605 3178.30004883 116.30699921
1054.14001465 3178.21997070 116.16699982
1054.00000000 3178.34008789 116.72299957
1054.07995605 3178.20996094 116.30300140
1054.11999512 3178.61010742 115.86100006
1054.16003418 3178.57006836 115.79299927
1054.23999023 3178.55004883 115.62899780
1054.01000977 3178.33007812 116.72299957
1054.21997070 3178.56005859 115.66899872
1054.01000977 3178.32006836 116.69699860
1054.08996582 3178.28002930 116.30899811
1054.88000488 3176.93994141 116.71600342
1054.07995605 3178.31005859 116.30899811
1054.10998535 3178.22998047 116.23300171
1054.07995605 3178.25000000 116.30500031
1054.16003418 3178.58007812 115.74800110
1054.07995605 3178.23999023 116.30500031
1053.95996094 3178.37988281 116.69100189
1053.98999023 3178.63989258 116.14900208
1053.96997070 3178.63989258 116.21900177
1054.17004395 3178.58007812 115.68499756
1055.34997559 3176.55004883 116.43000031
1054.07995605 3178.22998047 116.30400085
1053.96997070 3178.58007812 116.29699707
1054.06994629 3178.22998047 116.33300018
1054.00000000 3178.62988281 116.15100098
1054.10998535 3178.20996094 116.23100281
1055.36999512 3176.55004883 116.43199921
1053.97998047 3178.59008789 116.25900269
1054.08996582 3178.61010742 115.88600159
1054.13000488 3178.59008789 115.78500366
1054.14001465 3178.58007812 115.78600311
1054.03002930 3178.64990234 116.05100250
1053.98999023 3178.62988281 116.22200012
1054.16003418 3178.67993164 115.68599701
1054.01000977 3178.58007812 116.18499756
1053.82995605 3178.70996094 115.99500275
1054.55004883 3178.46997070 115.96700287
1053.77001953 3178.62988281 116.28500366
1053.56994629 3178.81005859 115.79000092
1053.41003418 3178.65991211 116.52200317
1053.42004395 3178.57006836 116.64900208
1053.54003906 3178.80004883 115.86499786
1053.45996094 3178.76000977 116.21600342
1053.45996094 3178.79003906 116.18199921
1053.56005859 3178.80004883 115.82199860
1053.45996094 3178.75000000 116.21700287
1053.43005371 3178.67993164 116.48200226
1053.63000488 3178.77001953 115.64600372
1053.45996094 3178.68994141 116.29000092
1053.42004395 3178.73999023 116.37200165
1053.48999023 3178.80004883 116.10199738
1053.59997559 3178.78002930 115.75499725
1053.44995117 3178.72998047 116.37799835
1053.45996094 3178.79003906 116.25700378
1053.45996094 3178.66992188 116.41699982
1053.63000488 3178.78002930 115.69200134
1053.67004395 3178.71997070 115.61499786
1053.44995117 3178.63989258 116.52700043
1053.47998047 3178.67993164 116.29299927
1053.42004395 3178.77001953 116.32299805
1053.43005371 3178.80004883 116.24900055
1053.67004395 3178.73999023 115.61599731
1053.47998047 3178.82006836 115.94400024
1053.38000488 3178.57006836 116.64299774
1053.38000488 3178.61010742 116.61199951
1053.39001465 3178.69995117 116.43699646
1053.39001465 3178.75000000 116.36699677
1053.44995117 3178.78002930 116.04499817
1053.39001465 3178.75000000 116.36799622
1053.39001465 3178.67993164 116.43800354
1053.42004395 3178.76000977 116.20899963
1053.39001465 3178.67993164 116.47599792
1053.50000000 3178.81005859 115.89800262
1053.57995605 3178.80004883 115.71399689
1053.39001465 3178.59008789 116.66500092
1053.44995117 3178.79003906 116.13500214
1053.41003418 3178.78002930 116.32199860
1053.43005371 3178.69995117 116.28399658
1053.44995117 3178.80004883 116.13600159
1053.51000977 3178.80004883 115.90100098
1053.47998047 3178.77001953 116.05000305
1053.56994629 3178.78002930 115.74400330
1053.41003418 3178.69995117 116.40899658
1053.44995117 3178.67993164 116.41699982
1053.66003418 3178.71997070 115.65399933
1053.68005371 3178.79003906 115.75000000
1053.68005371 3178.72998047 115.70899963
1053.66003418 3178.77001953 115.70400238
1053.64001465 3178.77001953 115.76899719
1053.48999023 3178.56005859 116.62699890
1053.67004395 3178.73999023 115.70500183
1053.48999023 3178.64990234 116.49099731
1053.58996582 3178.79003906 115.92400360
1053.68994141 3178.75000000 115.66600037
1053.48999023 3178.62988281 116.53299713
1053.68005371 3178.71997070 115.70899963
1053.50000000 3178.62988281 116.49299622
1053.48999023 3178.62011719 116.45400238
1053.68994141 3178.60009766 115.77799988
1053.56994629 3178.80004883 116.03900146
1053.60998535 3178.78002930 115.92800140
1053.60998535 3178.76000977 115.93000031
1053.69995117 3178.68994141 115.71399689
1053.55004883 3178.71997070 116.23600006
1053.53002930 3178.56005859 116.53700256
1053.52001953 3178.52001953 116.66200256
1053.70996094 3178.58007812 115.78399658
1053.47998047 3178.56005859 116.65699768
1053.50000000 3178.77001953 116.26399994
1053.46997070 3178.78002930 116.25800323
1053.50000000 3178.73999023 116.22499847
1053.45996094 3178.54003906 116.65399933
1053.45996094 3178.73999023 116.33100128
1053.45996094 3178.65991211 116.44899750
1053.61999512 3178.80004883 115.72899628
1053.48999023 3178.66992188 116.29399872
1053.51000977 3178.79003906 116.10600281
1053.45996094 3178.69995117 116.41799927
1053.65002441 3178.69995117 115.69799805
1053.45996094 3178.58007812 116.62300110
1053.67004395 3178.72998047 115.65799713
1053.59997559 3178.79003906 115.83699799
1053.46997070 3178.66992188 116.48799896
1053.67004395 3178.70996094 115.66000366
1053.55004883 3178.81005859 115.96399689
1053.54003906 3178.81005859 116.03099823
1053.48999023 3178.61010742 116.45200348
1053.75000000 3177.87988281 116.30999756
1053.59997559 3178.80004883 115.83599854
1053.67004395 3178.73999023 115.66000366
1053.60998535 3178.81005859 115.80200195
1053.50000000 3178.81005859 115.85199738
1053.38000488 3178.60009766 116.61100006
1053.54003906 3178.79003906 115.73400116
1053.41003418 3178.81005859 115.69300079
1053.31005859 3178.83007812 115.92600250
1053.81994629 3177.32006836 116.08000183
1053.83996582 3177.29003906 116.08100128
1053.83996582 3177.28002930 116.08100128
1053.26000977 3178.77001953 116.24800110
1053.33996582 3178.87011719 115.84999847
1053.36999512 3178.85009766 115.76399994
1053.26000977 3178.76000977 116.24900055
1053.35998535 3178.85009766 115.81099701
1053.39001465 3178.83007812 115.76899719
1053.82995605 3177.27001953 116.07700348
1053.82995605 3177.36010742 116.08599854
1053.84997559 3177.32006836 116.08699799
1053.83996582 3177.34008789 116.08599854
1053.34997559 3178.84008789 115.90499878
1053.28002930 3178.75000000 116.25199890
1053.82995605 3177.35009766 116.08699799
1053.30004883 3178.80004883 116.18199921
1053.42004395 3178.85009766 115.74099731
1053.35998535 3178.85009766 115.98400116
1053.85998535 3177.23999023 116.07900238
1053.23999023 3178.80004883 116.16899872
1053.86999512 3177.53002930 116.06900024
1053.80004883 3177.20996094 116.10800171
1054.18005371 3178.37988281 116.25900269
1052.78002930 3177.66992188 116.34400177
1053.18005371 3178.86010742 115.75499725
1053.25000000 3178.86010742 115.77700043
1053.78002930 3177.18994141 116.10199738
1053.76000977 3177.19995117 116.21900177
1053.17004395 3178.79003906 116.23000336
1053.79003906 3177.18994141 116.14900208
1053.31994629 3178.82006836 115.66200256
1053.79003906 3177.22998047 116.10800171
1053.32995605 3178.86010742 115.80100250
1053.81994629 3177.18994141 116.15499878
1053.19995117 3178.78002930 116.23699951
1053.84997559 3177.19995117 116.07299805
1053.81005859 3177.22998047 116.15799713
1053.26000977 3178.83007812 115.99500275
1053.81994629 3177.21997070 116.15899658
1053.36999512 3178.82006836 115.67600250
1053.85998535 3177.21997070 116.07599640
1053.83996582 3177.26000977 116.07599640
1053.31994629 3178.73999023 116.26000214
1053.30004883 3178.80004883 116.30000305
1053.45996094 3178.81005859 115.70800018
1053.43005371 3178.83007812 116.00199890
1053.85998535 3177.46997070 116.10600281
1053.51000977 3178.80004883 115.72399902
1053.40002441 3178.82006836 116.07900238
1053.43994141 3178.83007812 115.93099976
1053.39001465 3178.81005859 116.12200165
1053.46997070 3178.82006836 115.84500122
1053.48999023 3178.82006836 115.80100250
1053.56005859 3178.78002930 115.62000275
1053.35998535 3178.71997070 116.40100098
1053.43994141 3178.82006836 115.96299744
1053.29003906 3178.66992188 116.50399780
1053.39001465 3178.77001953 116.20300293
1053.86999512 3177.48999023 116.11000061
1053.39001465 3178.70996094 116.27500153
1053.39001465 3178.81005859 116.24099731
1053.86999512 3177.50000000 116.11199951
1053.86999512 3177.54003906 116.06800079
1053.42004395 3178.80004883 116.12799835
1053.36999512 3178.58007812 116.64199829
1053.41003418 3178.80004883 116.17099762
1053.44995117 3178.81005859 115.88300323
1053.51000977 3178.81005859 115.69200134
1053.44995117 3178.83007812 115.88200378
1053.53002930 3178.80004883 115.65599823
1053.83996582 3177.40991211 116.09500122
1053.34997559 3178.84008789 116.06700134
1053.39001465 3178.83007812 115.91699982
1053.33996582 3178.79003906 116.19100189
1053.33996582 3178.72998047 116.26399994
1053.34997559 3178.81005859 116.15699768
1053.44995117 3178.83007812 115.78700256
1053.85998535 3177.39990234 116.09999847
1053.32995605 3178.83007812 116.22899628
1053.38000488 3178.29003906 116.74099731
1053.85998535 3177.42993164 116.10099792
1053.39001465 3178.79003906 116.02899933
1053.44995117 3178.83007812 115.83699799
1053.84997559 3177.44995117 116.10199738
1053.85998535 3177.43994141 116.10299683
1053.36999512 3178.83007812 116.11799622
1053.33996582 3178.72998047 116.39600372
1053.36999512 3178.71997070 116.26999664
1053.33996582 3178.69995117 116.42900085
1053.67004395 3178.76000977 115.77999878
1053.70996094 3178.59008789 115.78500366
